389,10,24,0,1
397,22,2,0,1
377,38,22,0,2
357,16,30,0,2
340,41,44,0,3
401,32,20,0,1
315,28,37,0,3
384,7,38,0,1
333,38,45,0,3
380,1,20,0,1
388,9,41,0,1
364,20,20,0,2
316,28,38,0,3
386,8,15,0,1
306,24,29,0,4
326,33,25,0,4
378,47,13,0,2
319,29,47,0,4
404,45,7,0,1
307,25,40,0,4
372,24,15,0,2
402,33,6,0,1
366,21,14,0,2
361,18,32,0,2
310,27,33,0,3
283,33,0,0,3
345,45,36,0,3
363,19,37,0,1
336,40,29,0,3
359,17,17,0,2
